,native,lat,long
52894,BIA,43.3055,-102.3638
52895,BIA,43.0264,-102.5477
52896,BIA,43.1583,-102.3893
52897,BIA,43.1083,-102.6282
52898,BIA,43.2675,-101.9063
52899,BIA,43.1361,-102.3404
52900,BIA,43.0292,-102.5532
52901,BIA,43.0322,-102.5393
52902,BIA,43.0519,-102.6846
52903,BIA,43.0208,-102.4282
52904,BIA,43.1172,-102.7057
52905,BIA,43.0319,-102.6129
52906,BIA,43.2347,-102.3949
52907,BIA,43.0236,-102.5435
52908,BIA,43.018,-102.5268
52909,BIA,43.0264,-102.5393
52910,BIA,43.0194,-102.5616
52911,BIA,43.0322,-102.5393
52912,BIA,43.0292,-102.5435
52913,BIA,43.293,-102.4018
52914,BIA,43.0361,-102.5449
52915,BIA,43.0375,-102.5371
52916,BIA,43.0253,-102.5118
52917,BIA,43.0361,-102.5407
52918,BIA,43.0839,-102.5674
52919,BIA,43.0389,-102.5629
52920,BIA,43.1486,-102.3365
52921,BIA,43.03,-102.5654
52922,BIA,43.0222,-102.5546
52923,BIA,43.0319,-102.6407
52924,BIA,43.3917,-102.4007
52925,BIA,43.2236,-102.4341
52926,BIA,43.0214,-102.5535
52927,BIA,43.1247,-102.3754
52928,BIA,43.2305,-102.4504
52929,BIA,43.1028,-102.5977
52930,BIA,43.023,-102.5518
52931,BIA,43.073,-102.8091
52932,BIA,43.0278,-102.5477
52933,BIA,43.1339,-102.7699
52934,BIA,43.0197,-102.5491
52935,BIA,43.1458,-102.3507
52936,BIA,43.0292,-102.5435
52937,BIA,43.493,-102.4941
52938,BIA,43.0264,-102.5477
52939,BIA,43.0292,-102.5435
52940,BIA,43.0692,-102.5757
52941,BIA,43.0344,-102.5421
52942,BIA,43.0322,-102.5479
52943,BIA,43.2336,-102.3199
52944,BIA,43.1417,-102.356
52945,BIA,43.0597,-102.074
52946,BIA,43.0808,-102.8052
52947,BIA,43.1461,-102.2702
52948,BIA,43.0228,-102.5554
52949,BIA,43.0305,-102.5643
52950,BIA,43.0111,-102.5435
52951,BIA,43.0228,-102.5554
52952,BIA,43.1278,-102.6307
52953,BIA,43.0194,-102.3838
52954,BIA,43.0347,-102.5516
52955,BIA,43.3389,-102.481
52956,BIA,43.0361,-102.6643
52957,BIA,43.2344,-102.5018
52958,BIA,43.0672,-102.5838
52959,BIA,43.0253,-102.6032
52960,BIA,43.1436,-102.3782
52961,BIA,43.0172,-102.5546
52962,BIA,43.0014,-102.5421
52963,BIA,43.2736,-102.801
52964,BIA,43.0228,-102.5552
52965,BIA,43.0169,-102.5841
52966,BIA,43.0178,-102.5674
52967,BIA,43.2264,-102.3282
52968,BIA,43.4194,-102.1677
52969,BIA,43.2305,-102.4504
52970,BIA,43.0222,-102.556
52971,BIA,43.0792,-102.5963
52972,BIA,43.3242,-102.3766
52973,BIA,43.318,-102.3746
52974,BIA,43.0222,-102.4363
52975,BIA,43.0222,-102.4363
52976,BIA,43.2153,-102.3321
52977,BIA,43.1792,-102.7252
52978,BIA,43.1561,-102.7635
52979,BIA,43.0705,-102.5657
52980,BIA,43.3114,-102.0185
52981,BIA,43.2953,-102.0107
52982,BIA,43.0264,-102.5477
52983,BIA,43.0222,-102.5491
52984,BIA,43.4739,-102.4971
52985,BIA,43.0292,-102.5588
52986,BIA,43.5533,-102.5232
52987,BIA,43.6594,-102.4088
52988,BIA,43.3661,-102.2452
52989,BIA,43.3222,-102.4677
52990,BIA,43.068,-102.6643
52991,BIA,43.1597,-102.3643
52992,BIA,43.2583,-102.3852
52993,BIA,43.2258,-102.4921
52994,BIA,43.4119,-102.9519
52995,BIA,43.0222,-102.5518
52996,BIA,43.3083,-102.3643
52997,BIA,43.3083,-102.3677
52998,BIA,43.0264,-102.5507
52999,BIA,43.0003,-102.5518
53000,BIA,43.0253,-102.5341
53001,BIA,43.0003,-102.5357
53002,BIA,43.0219,-102.5082
53003,BIA,43.0172,-102.5266
53004,BIA,43.0694,-102.6616
53005,BIA,43.0003,-102.8852
53006,BIA,43.0,-102.1393
53007,BIA,43.0597,-102.0199
53008,BIA,43.2597,-102.506
53009,BIA,43.0686,-101.9132
53010,BIA,43.2353,-102.5018
53011,BIA,43.188,-102.4713
53012,BIA,43.4167,-102.174
53013,BIA,43.0555,-102.5518
53014,BIA,43.2233,-102.2435
53015,BIA,43.0344,-102.5357
53016,BIA,43.0278,-102.5268
53017,BIA,43.0861,-102.5507
53018,BIA,43.0169,-102.5841
53019,BIA,43.3105,-102.3663
53020,BIA,43.2166,-102.8166
53021,BIA,43.0236,-102.5477
53022,BIA,43.1847,-102.8143
53023,BIA,43.1447,-102.3204
53024,BIA,43.0194,-102.5616
53025,BIA,43.02,-102.5491
53026,BIA,43.033,-102.5541
53027,BIA,43.0305,-102.551
53028,BIA,43.2294,-102.4704
53029,BIA,43.0125,-102.556
53030,BIA,43.0678,-102.4654
53031,BIA,43.238,-102.3352
53032,BIA,43.0225,-102.5416
53033,BIA,43.1889,-102.7449
53034,BIA,43.2292,-102.4866
53035,BIA,43.4222,-102.186
53036,BIA,43.2064,-102.4213
53037,BIA,43.1353,-102.6721
53038,BIA,43.325,-102.356
53039,BIA,43.0958,-102.6074
53040,BIA,43.1547,-102.3921
53041,BIA,43.1936,-102.6271
53042,BIA,43.1783,-102.4366
53043,BIA,43.5053,-102.5393
53044,BIA,43.1672,-102.3032
53045,BIA,43.1883,-102.9871
53046,BIA,43.34,-102.4704
53047,BIA,43.0317,-102.4213
53048,BIA,43.0003,-102.5357
53049,BIA,43.0297,-102.5463
53050,BIA,43.3069,-102.8174
53051,BIA,43.1625,-102.7546
53052,BIA,43.0175,-102.5349
53053,BIA,43.2311,-102.4518
53054,BIA,43.0236,-102.5449
53055,BIA,43.0233,-102.5432
53056,BIA,43.2361,-102.4768
53057,BIA,43.1847,-102.4588
53058,BIA,43.1847,-102.7818
53059,BIA,43.0286,-102.5449
53060,BIA,43.025,-102.5463
53061,BIA,43.0305,-102.5463
53062,BIA,43.0278,-102.5432
53063,BIA,43.0708,-102.801
53064,BIA,43.0233,-102.5449
53065,BIA,43.0239,-102.5452
53066,BIA,43.0267,-102.5685
53067,BIA,43.0333,-102.5282
53068,BIA,43.0172,-102.5266
53069,BIA,43.2347,-102.5004
53070,BIA,43.0305,-102.5518
53071,BIA,43.0389,-102.0413
53072,BIA,43.0294,-102.0293
53073,BIA,43.0175,-102.5349
53074,BIA,43.2403,-102.4699
53075,BIA,43.0286,-102.5588
53076,BIA,43.2172,-102.4849
53077,BIA,43.0297,-102.5657
53078,BIA,43.0208,-102.5477
53079,BIA,43.2539,-102.4227
53080,BIA,43.0175,-102.5349
53081,BIA,43.1922,-102.7988
53082,BIA,43.2269,-101.3074
53083,BIA,43.2353,-102.4796
53084,BIA,43.0183,-102.5779
53085,BIA,43.018,-102.5532
53086,BIA,43.2492,-102.5007
53087,BIA,43.0514,-102.5379
53088,BIA,43.1436,-102.6524
53089,BIA,43.0292,-102.5518
53090,BIA,43.5967,-102.2813
53091,BIA,43.0172,-102.5843
53092,BIA,43.0339,-102.5677
53093,BIA,43.018,-102.5682
53094,BIA,43.1867,-102.7174
53095,BIA,43.4672,-102.851
53096,BIA,43.0511,-102.4352
53097,BIA,43.0353,-102.6349
53098,BIA,43.3917,-102.3904
53099,BIA,43.0236,-102.5449
53100,BIA,43.22,-102.4546
53101,BIA,43.318,-102.3768
53102,BIA,43.0286,-102.5479
53103,BIA,43.0708,-102.5866
53104,BIA,43.0267,-102.5435
53105,BIA,43.0305,-102.556
53106,BIA,43.143,-102.3602
53107,BIA,43.1783,-102.5699
53108,BIA,43.1791,-102.7616
53109,BIA,43.0569,-102.5657
53110,BIA,43.2058,-102.211
53111,BIA,43.0236,-102.5463
53112,BIA,43.2292,-102.4643
53113,BIA,43.2305,-102.4546
53114,BIA,43.0225,-102.5443
53115,BIA,43.0222,-102.5413
53116,BIA,43.2005,-102.5685
53117,BIA,43.0014,-102.6366
53118,BIA,43.025,-102.5504
53119,BIA,43.4269,-102.1368
53120,BIA,43.1833,-102.7282
53121,BIA,43.0269,-102.5721
53122,BIA,43.025,-102.5116
53123,BIA,43.423,-102.1727
53124,BIA,43.0653,-102.4449
53125,BIA,43.0192,-102.5441
53126,BIA,43.3747,-102.1254
53127,BIA,43.2978,-102.2454
53128,BIA,43.0292,-102.0649
53129,BIA,43.0217,-102.561
53130,BIA,43.0172,-102.5346
53131,BIA,43.0167,-102.5588
53132,BIA,43.2917,-102.3507
53133,BIA,43.2922,-102.3513
53134,BIA,43.018,-102.5129
53135,BIA,43.0503,-102.5513
53136,BIA,43.1764,-102.7268
53137,BIA,43.5167,-102.4921
53138,BIA,43.5222,-102.4977
53139,BIA,43.0583,-102.4088
53140,BIA,43.0583,-102.4088
53141,BIA,43.05,-102.5671
53142,BIA,43.593,-102.8949
53143,BIA,43.0336,-102.4588
53144,BIA,43.0222,-102.5504
53145,BIA,43.4305,-102.8588
53146,BIA,43.0625,-102.8227
53147,BIA,43.1958,-102.8088
53148,BIA,43.2347,-102.3268
53149,BIA,43.0458,-102.2699
53150,BIA,43.5792,-101.5421
53151,BIA,43.1319,-102.3685
53152,BIA,43.0975,-102.1393
53153,BIA,43.0292,-102.5616
53154,BIA,43.0364,-102.5552
53155,BIA,43.6361,-102.2921
53156,BIA,43.3103,-102.7796
53157,BIA,43.0297,-102.5538
53158,BIA,43.0292,-102.5393
53159,BIA,43.0267,-102.5427
53160,BIA,43.0242,-102.5499
53161,BIA,43.1253,-102.6385
53162,BIA,43.0283,-102.5627
53163,BIA,43.0319,-102.5616
53164,BIA,43.0375,-102.5532
53165,BIA,43.2125,-102.274
53166,BIA,43.1083,-102.6088
53167,BIA,43.038,-102.5474
53168,BIA,43.1869,-102.7457
53169,BIA,43.0667,-102.5824
53170,BIA,43.3336,-102.3677
53171,BIA,43.1364,-102.3735
53172,BIA,43.4278,-102.1877
53173,BIA,43.0305,-102.5504
53174,BIA,43.0217,-102.5657
53175,BIA,43.0,-102.0532
53176,BIA,43.0222,-102.5407
53177,BIA,43.0278,-102.5518
53178,BIA,43.3486,-102.4782
53179,BIA,43.0525,-102.6254
53180,BIA,43.0292,-102.5393
53181,BIA,43.1208,-102.3768
53182,BIA,43.3139,-102.3616
53183,BIA,43.0236,-102.5421
53184,BIA,43.025,-102.5491
53185,BIA,43.1844,-102.7185
53186,BIA,43.028,-102.5527
53187,BIA,43.1336,-102.3518
53188,BIA,43.1875,-102.8241
53189,BIA,43.0214,-102.5532
53190,BIA,43.0244,-102.5185
53191,BIA,43.0194,-102.5449
53192,BIA,43.2028,-102.7852
53193,BIA,43.0305,-102.5449
53194,BIA,43.1514,-102.3352
53195,BIA,43.1008,-102.6057
53196,BIA,43.2528,-102.3782
53197,BIA,43.0194,-102.5532
53198,BIA,43.0292,-102.5463
53199,BIA,43.0958,-102.6088
53200,BIA,43.1778,-102.756
53201,BIA,43.0208,-102.5574
53202,BIA,43.0278,-102.5102
53203,BIA,43.0264,-102.5143
53204,BIA,43.2292,-102.4782
53205,BIA,43.0203,-102.4352
53206,BIA,43.2139,-102.2699
53207,BIA,43.0278,-102.5032
53208,BIA,43.3494,-102.2149
53209,BIA,43.0347,-102.5563
53210,BIA,43.6625,-102.9046
53211,BIA,43.2769,-101.924
53212,BIA,43.2792,-102.4921
53213,BIA,43.0347,-102.5616
53214,BIA,43.0444,-102.531
53215,BIA,43.5958,-102.8685
53216,BIA,43.1389,-102.6741
53217,BIA,43.2039,-102.7449
53218,BIA,43.2155,-102.7874
53219,BIA,43.0203,-102.5518
53220,BIA,43.0083,-102.8532
53221,BIA,43.1486,-102.3643
53222,BIA,43.0222,-102.5574
53223,BIA,43.0208,-102.5588
53224,BIA,43.0264,-102.5213
53225,BIA,43.0194,-102.5524
53226,BIA,43.4361,-102.4379
53227,BIA,43.0236,-102.5588
53228,BIA,43.168,-102.7324
53229,BIA,43.4411,-102.8616
53230,BIA,43.0639,-102.7796
53231,BIA,43.2336,-102.4602
53232,BIA,43.25,-102.3421
53233,BIA,43.0264,-102.5338
53234,BIA,43.0778,-102.813
53235,BIA,43.0275,-102.5543
53236,BIA,43.1389,-102.3588
53237,BIA,43.2208,-102.4754
53238,BIA,43.1564,-102.6824
53239,BIA,43.0278,-102.5546
53240,BIA,43.2211,-102.4757
53241,BIA,43.2917,-102.3588
53242,BIA,43.0305,-102.5491
53243,BIA,43.0403,-102.5699
53244,BIA,43.0297,-102.5657
53245,BIA,43.0264,-102.5338
53246,BIA,43.0839,-102.5935
53247,BIA,43.0778,-102.3977
53248,BIA,43.273,-102.1504
53249,BIA,43.218,-102.4254
53250,BIA,43.0003,-102.5504
53251,BIA,43.218,-102.4254
53252,BIA,43.018,-102.5343
53253,BIA,43.0653,-102.5796
53254,BIA,43.1053,-102.6146
53255,BIA,43.2972,-102.3602
53256,BIA,43.0194,-102.5685
53257,BIA,43.1528,-102.6718
53258,BIA,43.0203,-102.5485
53259,BIA,43.4842,-102.8657
53260,BIA,43.0511,-102.5518
53261,BIA,43.0264,-102.556
53262,BIA,43.0333,-102.5504
53263,BIA,43.0333,-102.556
53264,BIA,43.0625,-102.5699
53265,BIA,43.6111,-101.956
53266,BIA,43.0292,-102.5852
53267,BIA,43.1736,-102.7366
53268,BIA,43.0003,-102.556
53269,BIA,43.1444,-102.6602
53270,BIA,43.3055,-102.6213
53271,BIA,43.023,-102.5543
53272,BIA,43.0283,-102.5499
53273,BIA,43.0319,-102.5671
53274,BIA,43.5861,-102.8769
53275,BIA,43.0278,-102.5588
53276,BIA,43.0258,-102.6213
53277,BIA,43.1555,-102.6855
53278,BIA,43.2903,-102.2754
53279,BIA,43.1278,-102.6307
53280,BIA,43.3722,-102.3296
53281,BIA,43.0305,-102.6574
53282,BIA,43.0003,-102.5185
53283,BIA,43.4833,-102.8394
53284,BIA,43.018,-102.4324
53285,BIA,43.3486,-102.4782
53286,BIA,43.0203,-102.5624
53287,BIA,43.0361,-102.556
53288,BIA,43.018,-102.5268
53289,BIA,43.0292,-102.5463
53290,BIA,43.1436,-102.3782
53291,BIA,43.108,-102.6279
53292,BIA,43.0247,-102.5463
53293,BIA,43.1361,-102.6713
53294,BIA,43.0189,-102.5282
53295,BIA,43.0639,-102.5546
53296,BIA,43.3133,-102.7949
53297,BIA,43.1903,-102.7893
53298,BIA,43.0255,-102.5485
53299,BIA,43.0255,-102.5485
53300,BIA,43.5058,-102.5643
53301,BIA,43.0292,-102.5129
53302,BIA,43.3036,-102.3629
53303,BIA,43.198,-102.4421
53304,BIA,43.0433,-102.5399
53305,BIA,43.0005,-102.5518
53306,BIA,43.5431,-101.6593
53307,BIA,43.1192,-102.3679
53308,BIA,43.0236,-102.5491
53309,BIA,43.0225,-102.561
53310,BIA,43.2319,-102.4699
53311,BIA,43.0069,-102.5657
53312,BIA,43.1055,-102.6074
53313,BIA,43.0667,-102.5935
53314,BIA,43.1144,-102.631
53315,BIA,43.3194,-102.4518
53316,BIA,43.0264,-102.5699
53317,BIA,43.2528,-102.4593
53318,BIA,43.0294,-102.5421
53319,BIA,43.0278,-102.5407
53320,BIA,43.2569,-102.4699
53321,BIA,43.0283,-102.5499
53322,BIA,43.2347,-102.4685
53323,BIA,43.0222,-102.5282
53324,BIA,43.198,-102.4421
53325,BIA,43.0225,-102.561
53326,BIA,43.0814,-102.4629
53327,BIA,43.2514,-102.4254
53328,BIA,43.0278,-102.5552
53329,BIA,43.1908,-102.7566
53330,BIA,43.0222,-102.5574
53331,BIA,43.0236,-102.5449
53332,BIA,43.1836,-102.7224
53333,BIA,43.2208,-102.4754
53334,BIA,43.3403,-102.4227
53335,BIA,43.1986,-102.3088
53336,BIA,43.1528,-102.7018
53337,BIA,43.0278,-102.5129
53338,BIA,43.1222,-102.3449
53339,BIA,43.0222,-102.3718
53340,BIA,43.6503,-102.8841
53341,BIA,43.3203,-102.381
53342,BIA,43.0278,-102.5507
53343,BIA,43.3483,-101.3007
53344,BIA,43.0319,-102.6296
53345,BIA,43.2267,-102.4754
53346,BIA,43.3222,-102.3338
53347,BIA,43.1542,-102.3379
53348,BIA,43.0208,-102.5546
53349,BIA,43.0242,-102.5535
53350,BIA,43.0183,-102.5454
53351,BIA,43.018,-102.5343
53352,BIA,43.0203,-102.5624
53353,BIA,43.1514,-102.3268
53354,BIA,43.2569,-102.5879
53355,BIA,43.025,-102.5713
53356,BIA,43.0319,-102.5449
53357,BIA,43.0353,-102.5568
53358,BIA,43.023,-102.5463
53359,BIA,43.575,-101.6213
53360,BIA,43.1458,-102.3615
53361,BIA,43.018,-102.5588
53362,BIA,43.2764,-101.8685
53363,BIA,43.2633,-102.3366
53364,BIA,43.0194,-102.5532
53365,BIA,43.3139,-102.7866
53366,BIA,43.0597,-102.114
53367,BIA,43.0336,-102.556
53368,BIA,43.025,-102.5463
53369,BIA,43.0305,-102.5352
53370,BIA,43.0375,-102.4924
53371,BIA,43.0264,-102.5427
53372,BIA,43.0269,-102.5504
53373,BIA,43.0203,-102.5657
53374,BIA,43.1708,-102.3865
53375,BIA,43.0805,-102.5713
53376,BIA,43.0044,-102.8657
53377,BIA,43.0139,-102.5491
53378,BIA,43.0105,-102.5574
53379,BIA,43.2319,-102.4727
53380,BIA,43.0319,-102.5504
53381,BIA,43.2292,-102.4691
53382,BIA,43.325,-102.7032
53383,BIA,43.1972,-102.731
53384,BIA,43.0361,-102.4768
53385,BIA,43.0228,-102.5435
53386,BIA,43.2389,-102.406
53387,BIA,43.0222,-102.5671
53388,BIA,43.0203,-102.5485
53389,BIA,43.0292,-102.5588
53390,BIA,43.0003,-102.5538
53391,BIA,43.0236,-102.5671
53392,BIA,43.4278,-102.1877
53393,BIA,43.0347,-102.5546
53394,BIA,43.0236,-102.5491
53395,BIA,43.0211,-102.556
53396,BIA,43.0347,-102.5546
53397,BIA,43.0153,-102.5477
53398,BIA,43.0236,-102.5457
53399,BIA,43.2769,-101.9207
53400,BIA,43.0228,-102.5268
53401,BIA,43.0278,-102.5407
53402,BIA,43.3172,-102.7366
53403,BIA,43.1836,-102.7505
53404,BIA,43.025,-102.5674
53405,BIA,43.2675,-102.8538
53406,BIA,43.0236,-102.5477
53407,BIA,43.3486,-102.4782
53408,BIA,43.0194,-102.5429
53409,BIA,43.0222,-102.5463
53410,BIA,43.07,-102.8046
53411,BIA,43.0417,-102.4046
53412,BIA,43.3041,-102.8907
53413,BIA,43.1508,-102.3407
53414,BIA,43.0222,-102.5449
53415,BIA,43.0653,-102.5796
53416,BIA,43.0419,-102.1429
53417,BIA,43.0153,-102.5477
53418,BIA,43.1828,-102.7216
53419,BIA,43.1828,-102.7216
53420,BIA,43.0194,-102.5629
53421,BIA,43.4167,-102.1768
53422,BIA,43.0461,-102.4018
53423,BIA,43.0417,-102.4046
53424,BIA,43.1222,-102.6252
53425,BIA,43.0322,-102.5518
53426,BIA,43.2769,-101.9207
53427,BIA,43.0069,-102.5657
53428,BIA,43.0653,-102.5796
53429,BIA,43.2528,-102.4593
53430,BIA,43.293,-102.3685
53431,BIA,43.0194,-102.5463
53432,BIA,43.093,-102.6157
53433,BIA,43.1694,-102.4074
53434,BIA,43.3375,-102.3518
53435,BIA,43.4306,-102.1129
53436,BIA,43.4255,-102.1713
53437,BIA,43.0083,-102.5574
53438,BIA,43.0286,-102.5449
53439,BIA,43.4997,-102.2504
53440,BIA,43.0292,-102.5357
53441,BIA,43.0292,-102.5357
53442,BIA,43.0236,-102.5643
53443,BIA,43.3569,-102.4879
53444,BIA,43.0714,-102.7902
53445,BIA,43.0069,-102.5602
53446,BIA,43.1889,-102.4046
53447,BIA,43.0264,-102.3949
53448,BIA,43.0197,-102.5477
53449,BIA,43.588,-102.888
53450,BIA,43.0236,-102.5768
53451,BIA,43.5278,-102.688
53452,BIA,43.3903,-102.3935
53453,BIA,43.0305,-102.1671
53454,BIA,43.0194,-102.5546
53455,BIA,43.018,-102.5588
53456,BIA,43.6061,-102.1152
53457,BIA,43.2411,-102.3288
53458,BIA,43.1761,-102.3421
53459,BIA,43.0272,-102.5491
53460,BIA,43.1944,-102.5171
53461,BIA,43.0208,-102.5588
53462,BIA,43.2569,-101.8907
53463,BIA,43.2361,-102.4782
53464,BIA,43.1805,-102.3296
53465,BIA,43.0728,-102.7216
53466,BIA,43.3172,-101.9421
53467,BIA,43.0603,-102.5685
53468,BIA,43.0292,-102.5629
53469,BIA,43.0292,-102.5449
53470,BIA,43.1247,-102.6588
53471,BIA,43.0286,-102.5129
53472,BIA,43.018,-102.5657
53473,BIA,43.0264,-102.5574
53474,BIA,43.0236,-102.5477
53475,BIA,43.1694,-102.3546
53476,BIA,43.1311,-102.703
53477,BIA,43.0292,-102.5574
53478,BIA,43.1986,-102.7699
53479,BIA,43.0236,-102.5477
53480,BIA,43.6389,-102.3227
53481,BIA,43.2417,-102.4727
53482,BIA,43.0236,-102.5532
53483,BIA,43.243,-102.306
53484,BIA,43.1675,-102.7232
53485,BIA,43.1514,-102.3268
53486,BIA,43.0272,-102.5488
53487,BIA,43.1792,-102.713
53488,BIA,43.2097,-102.7782
53489,BIA,43.1653,-102.7032
53490,BIA,43.018,-102.5657
53491,BIA,43.0055,-102.556
53492,BIA,43.02,-102.5968
53493,BIA,43.2528,-102.4593
53494,BIA,43.2028,-102.7852
53495,BIA,43.1958,-102.3282
53496,BIA,43.3389,-102.3366
53497,BIA,43.0194,-102.5518
53498,BIA,43.3292,-102.5699
53499,BIA,43.0625,-102.5657
53500,BIA,43.4361,-102.1768
53501,BIA,43.0639,-102.5643
53502,BIA,43.0694,-102.8174
53503,BIA,43.2292,-102.4782
53504,BIA,43.0278,-102.5491
53505,BIA,43.3014,-102.024
53506,BIA,43.0319,-102.5504
53507,BIA,43.2333,-102.456
53508,BIA,43.028,-102.5527
53509,BIA,43.0283,-102.5529
53510,BIA,43.1278,-102.3402
53511,BIA,43.1861,-102.756
53512,BIA,43.3236,-102.3588
53513,BIA,43.0305,-102.5379
53514,BIA,43.2333,-102.456
53515,BIA,43.1353,-102.3513
53516,BIA,43.0375,-102.5588
53517,BIA,43.218,-102.8907
53518,BIA,43.043,-102.5407
53519,BIA,43.0444,-102.5407
53520,BIA,43.0283,-102.5491
53521,BIA,43.5722,-101.656
53522,BIA,43.3278,-102.4754
53523,BIA,43.0264,-102.5546
53524,BIA,43.0694,-102.8174
53525,BIA,43.0267,-102.5713
53526,BIA,43.0294,-102.5588
53527,BIA,43.1472,-102.3768
53528,BIA,43.0278,-102.5618
53529,BIA,43.1897,-102.6282
53530,BIA,43.1867,-102.6074
53531,BIA,43.0278,-102.5518
53532,BIA,43.218,-102.8907
53533,BIA,43.2528,-102.4593
53534,BIA,43.0292,-102.5213
53535,BIA,43.0361,-102.5424
53536,BIA,43.018,-102.5657
53537,BIA,43.568,-102.5866
53538,BIA,43.1417,-102.3365
53539,BIA,43.0311,-102.5741
53540,BIA,43.1972,-102.7338
53541,BIA,43.1472,-102.3518
53542,BIA,43.1472,-102.3518
53543,BIA,43.0278,-102.5452
53544,BIA,43.1064,-102.6079
53545,BIA,43.2375,-102.4671
53546,BIA,43.0361,-102.5479
53547,BIA,43.028,-102.5571
53548,BIA,43.0311,-102.5741
53549,BIA,43.0269,-102.5691
53550,BIA,43.0475,-102.5588
53551,BIA,43.1833,-102.4338
53552,BIA,43.025,-102.5718
53553,BIA,43.2708,-102.706
53554,BIA,43.1944,-102.3254
53555,BIA,43.043,-102.5407
53556,BIA,43.0333,-102.5449
53557,BIA,43.0417,-102.5713
53558,BIA,43.0264,-102.5463
53559,BIA,43.1253,-102.3477
53560,BIA,43.1892,-102.5854
53561,BIA,43.1444,-102.374
53562,BIA,43.0472,-102.5588
53563,BIA,43.0222,-102.5602
53564,BIA,43.15,-102.381
53565,BIA,43.0469,-102.5591
53566,BIA,43.1486,-102.3421
53567,BIA,43.0208,-102.5588
53568,BIA,43.1486,-102.3713
53569,BIA,43.1347,-102.3685
53570,BIA,43.1472,-102.3754
53571,BIA,43.2319,-102.4741
53572,BIA,43.1505,-102.3754
53573,BIA,43.0472,-102.5588
53574,BIA,43.2528,-102.4588
53575,BIA,43.0472,-102.5588
53576,BIA,43.2139,-102.5713
53577,BIA,43.0319,-102.5588
53578,BIA,43.0305,-102.5366
53579,BIA,43.0361,-102.556
53580,BIA,43.1694,-102.4074
53581,BIA,43.0305,-102.5574
53582,BIA,43.0319,-102.5588
53583,BIA,43.2319,-102.4727
53584,BIA,43.1472,-102.3754
53585,BIA,43.0055,-102.5674
53586,BIA,43.1944,-102.7991
53587,BIA,43.0208,-102.5588
53588,BIA,43.2292,-102.4893
53589,BIA,43.0333,-102.5824
53590,BIA,43.3111,-102.3643
53591,BIA,43.0458,-102.5682
53592,BIA,43.3317,-102.3635
53593,BIA,43.1333,-102.6504
53594,BIA,43.4361,-102.1768
53595,BIA,43.2403,-102.8344
53596,BIA,43.1819,-102.7338
53597,BIA,43.2708,-102.706
53598,BIA,43.1897,-102.6282
53599,BIA,43.0292,-102.5518
53600,BIA,43.0708,-102.7852
53601,BIA,43.2805,-102.6213
53602,BIA,43.025,-102.5607
53603,BIA,43.0264,-102.5463
53604,BIA,43.0736,-102.4838
53605,BIA,43.318,-102.3899
53606,BIA,43.0542,-102.5393
53607,BIA,43.0403,-102.5435
53608,BIA,43.1625,-102.3421
53609,BIA,43.2375,-102.4699
53610,BIA,43.2111,-102.6296
53611,BIA,43.1278,-102.4641
53612,BIA,43.1478,-102.3607
53613,BIA,43.2436,-102.3149
53614,BIA,43.12,-102.6727
53615,BIA,43.0083,-102.5574
53616,BIA,43.0944,-102.5949
53617,BIA,43.3264,-102.4699
53618,BIA,43.2417,-102.4754
53619,BIA,43.2075,-102.4468
53620,BIA,43.0305,-102.5588
53621,BIA,43.235,-102.4718
53622,BIA,43.3894,-101.8518
53623,BIA,43.1722,-102.3379
53624,BIA,43.0278,-102.5546
53625,BIA,43.4472,-102.5463
53626,BIA,43.1444,-102.3685
53627,BIA,43.2208,-102.4713
53628,BIA,43.1847,-102.8157
53629,BIA,43.1847,-102.3346
53630,BIA,43.0778,-102.5546
53631,BIA,43.093,-102.5999
53632,BIA,43.018,-102.4324
53633,BIA,43.1736,-102.7602
53634,BIA,43.2403,-102.4602
53635,BIA,43.3944,-102.2977
53636,BIA,43.025,-102.5477
53637,BIA,43.143,-102.3768
53638,BIA,43.0555,-102.5629
53639,BIA,43.1347,-102.3846
53640,BIA,43.0264,-102.5366
53641,BIA,43.0597,-102.6671
53642,BIA,43.2931,-101.9643
53643,BIA,43.3639,-102.0143
53644,BIA,43.1458,-102.3685
53645,BIA,43.1458,-102.381
53646,BIA,43.1667,-102.3435
53647,BIA,43.1958,-102.3282
53648,BIA,43.1444,-102.3727
53649,BIA,43.2361,-102.5085
53650,BIA,43.0264,-102.5588
53651,BIA,43.1775,-102.3454
53652,BIA,43.2305,-102.4713
53653,BIA,43.1403,-102.4838
53654,BIA,43.025,-102.5421
53655,BIA,43.0,-102.5616
53656,BIA,43.2305,-102.4713
53657,BIA,43.1569,-102.2338
53658,BIA,43.1472,-102.3782
53659,BIA,43.1569,-102.6907
53660,BIA,43.068,-102.5643
53661,BIA,43.1528,-102.6718
53662,BIA,43.1805,-102.3227
53663,BIA,43.0278,-102.1324
53664,BIA,43.1972,-102.7657
53665,BIA,43.2194,-102.7857
53666,BIA,43.0403,-102.1463
53667,BIA,43.4097,-102.1713
53668,BIA,43.1111,-102.4421
53669,BIA,43.1764,-102.9894
53670,BIA,43.0197,-102.5699
53671,BIA,43.1625,-102.6449
53672,BIA,43.0367,-102.5532
53673,BIA,43.0736,-102.556
53674,BIA,43.06,-102.5446
53675,BIA,43.0592,-102.5616
53676,BIA,43.1111,-102.4421
53677,BIA,43.2639,-102.3449
